experiment,method,adaptation_mode,reproduction_scope,decision_threshold,shots,seed,adapt_stage,adapt_generator,eval_stage,eval_generator,n,accuracy,balanced_accuracy,real_accuracy,fake_accuracy,average_precision,roc_auc,f1
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,0,3,SD3,3,SD3,19990,0.8029014507253627,0.8029014507253627,0.6634317158579289,0.9423711855927964,0.9175957884820832,0.918049329817485,0.827026077794363
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,0,4,FLUX.1,0,SD1.5,19990,0.7203101550775388,0.7203101550775388,0.599799899949975,0.8408204102051026,0.8124843139662875,0.8176163569528637,0.7503906424393946
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,0,4,FLUX.1,1,SD2.1,19990,0.8213106553276638,0.8213106553276639,0.7347673836918459,0.9078539269634818,0.8975820400217451,0.9059037272513195,0.8355432780847145
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,0,4,FLUX.1,2,SDXL,19990,0.8148574287143572,0.8148574287143572,0.7381690845422711,0.8915457728864432,0.9044608208626004,0.906108066539523,0.828044417599777
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,0,4,FLUX.1,3,SD3,19990,0.8271135567783892,0.8271135567783892,0.7315657828914457,0.9226613306653326,0.9289281488824541,0.9262989023276019,0.8421917808219178
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,0,4,FLUX.1,4,FLUX.1,19990,0.8289644822411205,0.8289644822411206,0.7397698849424712,0.9181590795397699,0.9191086485868096,0.9211109957179691,0.842970651724613
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,0,SD1.5,0,SD1.5,19990,0.7082041020510255,0.7082041020510255,0.5501750875437719,0.8662331165582792,0.797322546443105,0.8107168541749614,0.7480236727288436
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,1,SD2.1,0,SD1.5,19990,0.7015007503751876,0.7015007503751876,0.7862931465732866,0.6167083541770886,0.8106816688138894,0.7942225940383898,0.6738453129270292
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,1,SD2.1,1,SD2.1,19990,0.7941970985492747,0.7941970985492746,0.8833416708354177,0.7050525262631315,0.8834450935074774,0.8752707919742764,0.774055360281195
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,2,SDXL,0,SD1.5,19990,0.707903951975988,0.707903951975988,0.7417708854427214,0.6740370185092547,0.8137812287659961,0.8051114902123399,0.6976647853777248
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,2,SDXL,1,SD2.1,19990,0.8132066033016508,0.8132066033016508,0.8571285642821411,0.7692846423211606,0.8942942314306761,0.892435602493593,0.8046253662620343
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,2,SDXL,2,SDXL,19990,0.7666333166583291,0.7666333166583291,0.8502251125562781,0.6830415207603802,0.8497287718190057,0.8372840647437275,0.7453463617009662
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,3,SD3,0,SD1.5,19990,0.7338169084542271,0.7338169084542271,0.6894447223611806,0.7781890945472736,0.8284522127202951,0.8322372491898775,0.7451262154524118
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,3,SD3,1,SD2.1,19990,0.8454727363681841,0.8454727363681841,0.8144072036018009,0.8765382691345673,0.9140459116667388,0.9222741936250768,0.8501285721216826
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,3,SD3,2,SDXL,19990,0.8062531265632816,0.8062531265632816,0.8137068534267133,0.7987993996998499,0.8815930099646497,0.88409413811458,0.8047981452547754
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,3,SD3,3,SD3,19990,0.8474737368684342,0.8474737368684342,0.8148074037018509,0.8801400700350175,0.9249531716352866,0.9288451129016234,0.8522986000096885
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,4,FLUX.1,0,SD1.5,19990,0.7331165582791396,0.7331165582791395,0.6020010005002501,0.864232116058029,0.8210355698244909,0.8335032949190955,0.7640528946088188
